yearday,computer time,CTD depth,cond,density,salinity,CTD temp,ECO Chlor,ECO NTU,G2 Biolume,G2 flow,G2 depth,G3 biolume,G3 flow,ctrl depth,Xmiss,LSS,cable,UBAT bio,UBAT flow,G3 net, UBAT net, WinchV,oxygen, saturation,OXO temp.
231,3:05:20 PM,4.47,4.254,24.475,33.439,16.407,2.261,0.582,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.849,1.358,10.42,0.000E+0,0,0.0,0.0,50.00,175.58,71.54,17.02
231,3:05:21 PM,4.47,4.254,24.475,33.439,16.407,2.213,0.525,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.851,1.361,10.44,0.000E+0,0,0.0,0.0,50.00,175.58,71.54,17.02
231,3:05:22 PM,4.59,4.253,24.503,33.463,16.369,2.166,0.576,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.853,1.365,10.46,0.000E+0,0,0.0,0.0,50.00,176.66,71.96,17.01
231,3:05:23 PM,4.59,4.253,24.503,33.463,16.369,2.118,0.570,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.858,1.368,10.46,0.000E+0,0,0.0,0.0,50.00,176.66,71.96,17.01
231,3:05:24 PM,4.69,4.252,24.492,33.450,16.375,2.380,0.576,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.860,1.371,10.50,0.000E+0,0,0.0,0.0,50.00,177.91,72.42,16.98
231,3:05:25 PM,4.69,4.252,24.492,33.450,16.375,2.511,0.595,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.859,1.373,10.53,0.000E+0,0,0.0,0.0,50.00,177.91,72.42,16.98
231,3:05:26 PM,4.79,4.250,24.476,33.429,16.379,2.558,0.627,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.857,1.376,10.57,0.000E+0,0,0.0,0.0,50.00,178.75,72.73,16.95
231,3:05:27 PM,4.86,4.248,24.468,33.417,16.375,2.582,0.589,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.855,1.380,10.61,0.000E+0,0,0.0,0.0,50.00,178.75,72.73,16.95
231,3:05:28 PM,4.86,4.245,24.470,33.412,16.346,2.451,0.557,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.855,1.383,10.62,0.000E+0,0,0.0,0.0,50.00,179.54,73.00,16.92
231,3:05:29 PM,4.81,4.242,24.462,33.398,16.334,2.404,0.512,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.856,1.387,10.68,0.000E+0,0,0.0,0.0,50.00,179.54,73.00,16.92
231,3:05:31 PM,4.77,4.243,24.469,33.406,16.329,2.321,0.550,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.856,1.390,10.68,0.000E+0,0,0.0,0.0,50.00,180.76,73.47,16.89
231,3:05:31 PM,4.77,4.243,24.469,33.406,16.329,2.511,0.525,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.857,1.394,10.72,0.000E+0,0,0.0,0.0,50.00,180.76,73.47,16.89
231,3:05:32 PM,4.77,4.243,24.475,33.412,16.322,2.547,0.576,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.857,1.397,10.83,0.000E+0,0,0.0,0.0,50.00,181.40,73.72,16.89
231,3:05:34 PM,4.84,4.243,24.478,33.415,16.321,2.547,0.576,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.858,1.401,10.83,0.000E+0,0,0.0,0.0,50.00,182.52,74.17,16.88
231,3:05:35 PM,4.94,4.244,24.479,33.418,16.326,2.499,0.582,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.855,1.405,10.83,0.000E+0,0,0.0,0.0,50.00,183.05,74.37,16.88
231,3:05:36 PM,5.02,4.244,24.473,33.411,16.334,2.392,0.557,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.856,1.408,10.84,0.000E+0,0,0.0,0.0,50.00,183.88,74.70,16.87
231,3:05:37 PM,5.07,4.243,24.460,33.396,16.339,2.416,0.531,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.855,1.411,10.88,0.000E+0,0,0.0,0.0,50.00,183.88,74.70,16.87
231,3:05:38 PM,5.07,4.243,24.460,33.396,16.339,2.582,0.531,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.856,1.415,10.90,0.000E+0,0,0.0,0.0,50.00,184.32,74.87,16.86
231,3:05:39 PM,5.09,4.242,24.445,33.380,16.351,2.594,0.538,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.857,1.418,10.94,0.000E+0,0,0.0,0.0,50.00,184.97,75.11,16.84
231,3:05:40 PM,5.12,4.241,24.444,33.376,16.343,2.999,0.531,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.856,1.421,10.97,0.000E+0,0,0.0,0.0,50.00,184.97,75.11,16.84
231,3:05:41 PM,5.16,4.240,24.475,33.405,16.306,3.130,0.595,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.851,1.425,10.99,0.000E+0,0,0.0,0.0,50.00,185.56,75.33,16.83
231,3:05:42 PM,5.20,4.239,24.476,33.404,16.298,2.868,0.531,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.856,1.428,11.05,0.000E+0,0,0.0,0.0,50.00,185.56,75.33,16.83
231,3:05:43 PM,5.22,4.239,24.475,33.402,16.299,2.785,0.531,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.855,1.431,11.05,0.000E+0,0,0.0,0.0,50.00,186.22,75.59,16.83
231,3:05:44 PM,5.22,4.239,24.475,33.402,16.299,2.868,0.518,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.853,1.434,11.10,0.000E+0,0,0.0,0.0,50.00,186.22,75.59,16.83
231,3:05:44 PM,5.25,4.239,24.466,33.393,16.308,2.975,0.518,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.855,1.437,11.19,0.000E+0,0,0.0,0.0,50.00,186.41,75.66,16.83
231,3:05:46 PM,5.38,4.240,24.469,33.397,16.310,2.844,0.582,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.853,1.441,11.19,0.000E+0,0,0.0,0.0,50.00,187.08,75.91,16.81
231,3:05:47 PM,5.38,4.240,24.469,33.397,16.310,3.142,0.570,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.849,1.444,11.19,0.000E+0,0,0.0,0.0,50.00,187.08,75.91,16.81
231,3:05:48 PM,5.38,4.239,24.460,33.386,16.314,2.820,0.531,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.856,1.447,11.21,0.000E+0,0,0.0,0.0,50.00,187.90,76.19,16.78
231,3:05:48 PM,5.38,4.239,24.460,33.386,16.314,2.820,0.531,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.856,1.447,11.21,0.000E+0,0,0.0,0.0,50.00,187.90,76.19,16.78
231,3:05:50 PM,5.38,4.239,24.457,33.383,16.316,3.118,0.506,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.853,1.453,11.26,0.000E+0,0,0.0,0.0,50.00,188.51,76.43,16.77
231,3:05:50 PM,5.38,4.239,24.457,33.383,16.316,3.118,0.506,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.853,1.453,11.26,0.000E+0,0,0.0,0.0,50.00,188.51,76.43,16.77
231,3:05:51 PM,5.41,4.239,24.459,33.386,16.318,2.999,0.525,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.853,1.456,11.30,0.000E+0,0,0.0,0.0,50.00,189.36,76.77,16.76
231,3:05:52 PM,5.46,4.239,24.457,33.383,16.316,3.094,0.499,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.856,1.459,11.34,0.000E+0,0,0.0,0.0,50.00,189.36,76.77,16.76
231,3:05:53 PM,5.56,4.239,24.458,33.382,16.314,2.975,0.518,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.852,1.462,11.37,0.000E+0,0,0.0,0.0,50.00,190.24,77.10,16.75
231,3:05:54 PM,5.67,4.237,24.445,33.366,16.317,3.130,0.550,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.854,1.465,11.41,0.000E+0,0,0.0,0.0,50.00,190.24,77.10,16.75
231,3:05:55 PM,5.67,4.237,24.445,33.366,16.317,3.094,0.525,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.854,1.468,11.43,0.000E+0,0,0.0,0.0,50.00,190.84,77.29,16.71
231,3:05:56 PM,5.73,4.237,24.450,33.370,16.309,3.201,0.531,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.851,1.471,11.47,0.000E+0,0,0.0,0.0,50.00,190.84,77.29,16.71
231,3:05:57 PM,5.72,4.231,24.431,33.338,16.285,3.189,0.506,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.853,1.474,11.48,0.000E+0,0,0.0,0.0,50.00,191.65,77.56,16.67
231,3:05:58 PM,5.67,4.230,24.467,33.370,16.235,3.344,0.448,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.852,1.477,11.52,0.000E+0,0,0.0,0.0,50.00,191.65,77.56,16.67
231,3:05:59 PM,5.63,4.231,24.500,33.404,16.205,3.094,0.480,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.853,1.480,11.56,0.000E+0,0,0.0,0.0,50.00,192.75,78.01,16.67
231,3:06:00 PM,5.64,4.229,24.516,33.416,16.171,3.094,0.480,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.853,1.483,11.59,0.000E+0,0,0.0,0.0,50.00,192.75,78.01,16.67
231,3:06:01 PM,5.64,4.229,24.516,33.416,16.171,3.356,0.499,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.839,1.485,11.63,0.000E+0,0,0.0,0.0,50.00,193.48,78.30,16.67
231,3:06:02 PM,5.70,4.229,24.532,33.432,16.156,3.439,0.544,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.851,1.488,11.72,0.000E+0,0,0.0,0.0,50.00,194.05,78.53,16.67
231,3:06:03 PM,5.96,4.226,24.522,33.413,16.142,2.999,0.474,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.851,1.491,11.72,0.000E+0,0,0.0,0.0,50.00,195.19,78.95,16.65
231,3:06:04 PM,5.96,4.226,24.522,33.413,16.142,3.189,0.538,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.851,1.494,11.72,0.000E+0,0,0.0,0.0,50.00,195.19,78.95,16.65
231,3:06:05 PM,6.04,4.223,24.527,33.412,16.118,3.046,0.506,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.851,1.496,11.83,0.000E+0,0,0.0,0.0,50.00,195.62,79.11,16.63
231,3:06:06 PM,6.04,4.221,24.510,33.389,16.116,3.201,0.461,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.853,1.499,11.83,0.000E+0,0,0.0,0.0,50.00,196.16,79.26,16.59
231,3:06:07 PM,6.04,4.221,24.510,33.389,16.116,3.201,0.461,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.852,1.502,11.89,0.000E+0,0,0.0,0.0,50.00,196.16,79.26,16.59
231,3:06:08 PM,6.00,4.218,24.501,33.375,16.107,3.177,0.486,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.849,1.505,11.89,0.000E+0,0,0.0,0.0,50.00,196.53,79.39,16.58
231,3:06:09 PM,6.00,4.217,24.524,33.395,16.075,2.999,0.480,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.854,1.507,11.89,0.000E+0,0,0.0,0.0,50.00,196.53,79.39,16.58
231,3:06:10 PM,6.03,4.218,24.534,33.405,16.065,3.035,0.493,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.852,1.510,11.90,0.000E+0,0,0.0,0.0,50.00,197.55,79.82,16.59
231,3:06:11 PM,6.09,4.217,24.532,33.402,16.063,3.189,0.499,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.853,1.513,11.92,0.000E+0,0,0.0,0.0,50.00,197.55,79.82,16.59
231,3:06:12 PM,6.14,4.217,24.533,33.402,16.060,3.165,0.480,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.850,1.516,11.96,0.000E+0,0,0.0,0.0,50.00,198.53,80.20,16.58
231,3:06:13 PM,6.14,4.217,24.533,33.402,16.060,3.165,0.480,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.853,1.518,12.00,0.000E+0,0,0.0,0.0,50.00,198.53,80.20,16.58
231,3:06:14 PM,6.17,4.217,24.544,33.413,16.050,3.237,0.678,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.846,1.521,12.07,0.000E+0,0,0.0,0.0,50.00,198.88,80.33,16.58
231,3:06:16 PM,6.19,4.216,24.534,33.401,16.056,2.999,0.493,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.848,1.523,12.09,0.000E+0,0,0.0,0.0,50.00,199.74,80.67,16.57
231,3:06:17 PM,6.24,4.216,24.516,33.383,16.071,3.023,0.525,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.849,1.526,12.11,0.000E+0,0,0.0,0.0,50.00,199.74,80.67,16.57
231,3:06:18 PM,6.32,4.216,24.503,33.371,16.089,2.927,0.506,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.843,1.528,12.11,0.000E+0,0,0.0,0.0,50.00,200.28,80.85,16.54
231,3:06:19 PM,6.39,4.215,24.502,33.367,16.087,2.916,0.512,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.850,1.531,12.14,0.000E+0,0,0.0,0.0,50.00,200.28,80.85,16.54
231,3:06:20 PM,6.39,4.215,24.502,33.367,16.087,3.082,0.563,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.846,1.533,12.18,0.000E+0,0,0.0,0.0,50.00,200.85,81.05,16.53
231,3:06:21 PM,6.43,4.215,24.519,33.383,16.066,3.332,0.518,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.849,1.536,12.22,0.000E+0,0,0.0,0.0,50.00,201.42,81.24,16.50
231,3:06:22 PM,6.44,4.214,24.537,33.397,16.033,3.463,0.531,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.848,1.538,12.23,0.000E+0,0,0.0,0.0,50.00,201.42,81.24,16.50
231,3:06:23 PM,6.46,4.212,24.551,33.406,16.000,3.189,0.499,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.851,1.541,12.27,0.000E+0,0,0.0,0.0,50.00,202.05,81.46,16.48
231,3:06:24 PM,6.50,4.212,24.560,33.414,15.991,2.916,0.506,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.851,1.543,12.29,0.000E+0,0,0.0,0.0,50.00,202.05,81.46,16.48
231,3:06:25 PM,6.55,4.211,24.568,33.422,15.981,3.023,0.493,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.848,1.545,12.33,0.000E+0,0,0.0,0.0,50.00,202.32,81.57,16.48
231,3:06:25 PM,6.55,4.211,24.568,33.422,15.981,3.023,0.493,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.849,1.548,12.44,0.000E+0,0,0.0,0.0,50.00,202.32,81.57,16.48
231,3:06:26 PM,6.58,4.209,24.562,33.411,15.971,3.023,0.493,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.849,1.548,12.44,0.000E+0,0,0.0,0.0,50.00,202.58,81.68,16.48
231,3:06:28 PM,6.64,4.208,24.570,33.416,15.956,3.035,0.557,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.850,1.553,12.44,0.000E+0,0,0.0,0.0,50.00,203.06,81.87,16.48
231,3:06:29 PM,6.64,4.208,24.570,33.416,15.956,3.344,0.518,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.846,1.555,12.45,0.000E+0,0,0.0,0.0,50.00,203.06,81.87,16.48
231,3:06:30 PM,6.66,4.208,24.562,33.407,15.957,3.380,0.480,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.846,1.557,12.49,0.000E+0,0,0.0,0.0,50.00,203.43,82.01,16.47
231,3:06:31 PM,6.66,4.208,24.562,33.407,15.957,3.094,0.531,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.842,1.559,12.51,0.000E+0,0,0.0,0.0,50.00,203.43,82.01,16.47
231,3:06:32 PM,6.70,4.207,24.546,33.391,15.975,3.154,0.557,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.846,1.561,12.54,0.000E+0,0,0.0,0.0,50.00,203.88,82.16,16.45
231,3:06:32 PM,6.70,4.207,24.546,33.391,15.975,3.154,0.557,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.846,1.561,12.54,0.000E+0,0,0.0,0.0,50.00,203.88,82.16,16.45
231,3:06:33 PM,6.76,4.207,24.538,33.383,15.983,3.023,0.486,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.848,1.564,12.58,0.000E+0,0,0.0,0.0,50.00,203.88,82.16,16.45
231,3:06:34 PM,6.81,4.206,24.523,33.365,15.992,3.332,0.589,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.849,1.566,12.60,0.000E+0,0,0.0,0.0,50.00,204.26,82.28,16.44
231,3:06:35 PM,6.86,4.205,24.534,33.373,15.972,3.546,0.499,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.848,1.568,12.65,0.000E+0,0,0.0,0.0,50.00,204.26,82.28,16.44
231,3:06:36 PM,6.87,4.205,24.557,33.395,15.945,3.249,0.570,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.843,1.571,12.65,0.000E+0,0,0.0,0.0,50.00,204.74,82.45,16.42
231,3:06:37 PM,6.87,4.205,24.557,33.395,15.945,3.118,0.474,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.846,1.573,12.71,0.000E+0,0,0.0,0.0,50.00,204.74,82.45,16.42
231,3:06:38 PM,6.89,4.205,24.557,33.394,15.944,3.035,0.486,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.844,1.575,12.73,0.000E+0,0,0.0,0.0,50.00,205.06,82.56,16.41
